Datetime,AAPL,ABNB,MSFT,SNAP,UBER
2021-02-18 11:40:34-05:00,128.38999938964844,197.3699951171875,241.43310546875,62.2599983215332,58.66999816894531
2021-02-18 11:40:36-05:00,128.3800048828125,197.3800048828125,241.49000549316406,62.2599983215332,58.66999816894531
2021-02-18 11:40:38-05:00,128.375,197.3800048828125,241.50999450683594,62.25,58.66999816894531
2021-02-18 11:40:40-05:00,128.36500549316406,197.3800048828125,241.47000122070312,62.25,58.66999816894531
2021-02-18 11:40:42-05:00,128.36000061035156,197.3800048828125,241.47000122070312,62.25,58.66999816894531
2021-02-18 11:40:43-05:00,128.3699951171875,197.3800048828125,241.47999572753906,62.2400016784668,58.66999816894531
2021-02-18 11:40:46-05:00,128.3780059814453,197.3800048828125,241.47999572753906,62.2400016784668,58.66999816894531
2021-02-18 11:40:48-05:00,128.3699951171875,197.3800048828125,241.49000549316406,62.2400016784668,58.66999816894531
2021-02-18 11:40:49-05:00,128.35000610351562,197.3800048828125,241.49000549316406,62.2400016784668,58.66999816894531
2021-02-18 11:40:51-05:00,128.35000610351562,197.3800048828125,241.5,62.2400016784668,58.66999816894531
2021-02-18 11:40:53-05:00,128.34869384765625,197.3800048828125,241.48159790039062,62.244998931884766,58.66999816894531
2021-02-18 11:40:55-05:00,128.34080505371094,197.3800048828125,241.49009704589844,62.244998931884766,58.66999816894531
2021-02-18 11:40:57-05:00,128.34300231933594,197.3800048828125,241.49009704589844,62.244998931884766,58.66999816894531
2021-02-18 11:41:00-05:00,128.33079528808594,197.3800048828125,241.5399932861328,62.22999954223633,58.66999816894531
2021-02-18 11:41:02-05:00,128.34500122070312,197.2100067138672,241.5500030517578,62.22999954223633,58.68000030517578
2021-02-18 11:41:06-05:00,128.3350067138672,197.2100067138672,241.5500030517578,62.22999954223633,58.68000030517578
2021-02-18 11:41:09-05:00,128.33999633789062,197.2100067138672,241.58999633789062,62.22999954223633,58.68000030517578
2021-02-18 11:41:10-05:00,128.34500122070312,197.2100067138672,241.58999633789062,62.22999954223633,58.68000030517578
2021-02-18 11:41:12-05:00,128.34759521484375,197.2100067138672,241.5800018310547,62.21500015258789,58.68000030517578
2021-02-18 11:41:15-05:00,128.32000732421875,197.2100067138672,241.52000427246094,62.189998626708984,58.67580032348633
2021-02-18 11:41:18-05:00,128.32080078125,197.2100067138672,241.52000427246094,62.189998626708984,58.67580032348633
2021-02-18 11:41:19-05:00,128.3249969482422,197.36000061035156,241.52000427246094,62.209999084472656,58.67580032348633
2021-02-18 11:41:23-05:00,128.32000732421875,197.36000061035156,241.52789306640625,62.209999084472656,58.68000030517578
2021-02-18 11:41:25-05:00,128.3249969482422,197.36000061035156,241.49000549316406,62.209999084472656,58.68000030517578
2021-02-18 11:41:27-05:00,128.3300018310547,197.36000061035156,241.5,62.209999084472656,58.66999816894531
2021-02-18 11:41:28-05:00,128.3300018310547,197.36000061035156,241.5,62.220001220703125,58.66999816894531
2021-02-18 11:41:30-05:00,128.3300018310547,197.36000061035156,241.5,62.220001220703125,58.66999816894531
2021-02-18 11:41:31-05:00,128.32080078125,197.36000061035156,241.5,62.220001220703125,58.66999816894531
